t	y1.0	y33.5	y55.2	y62.0	y90.5	y227.0	y399.3
11.01	0.39907	0.99989	0.99998	0.99998	0.99999	1	1
11.02	0.39934	0.99989	0.99998	0.99998	0.99999	1	1
11.03	0.39961	0.99989	0.99998	0.99998	0.99999	1	1
11.04	0.39987	0.99989	0.99998	0.99998	0.99999	1	1
11.05	0.40014	0.99989	0.99998	0.99998	0.99999	1	1
11.06	0.40041	0.99989	0.99998	0.99998	0.99999	1	1
11.07	0.40068	0.99989	0.99998	0.99998	0.99999	1	1
11.08	0.40095	0.99989	0.99998	0.99998	0.99999	1	1
11.09	0.40122	0.99989	0.99998	0.99998	0.99999	1	1
11.1	0.40148	0.99989	0.99998	0.99998	0.99999	1	1
11.11	0.40175	0.99989	0.99998	0.99998	0.99999	1	1
11.12	0.40202	0.99989	0.99998	0.99998	0.99999	1	1
11.13	0.40229	0.9999	0.99998	0.99999	0.99999	1	1
11.14	0.40256	0.9999	0.99998	0.99999	0.99999	1	1
11.15	0.40282	0.9999	0.99998	0.99999	0.99999	1	1
11.16	0.40309	0.9999	0.99998	0.99999	0.99999	1	1
11.17	0.40336	0.9999	0.99998	0.99999	0.99999	1	1
11.18	0.40362	0.9999	0.99998	0.99999	0.99999	1	1
11.19	0.40389	0.9999	0.99998	0.99999	0.99999	1	1
11.2	0.40416	0.9999	0.99998	0.99999	0.99999	1	1
11.21	0.40443	0.9999	0.99998	0.99999	0.99999	1	1
11.22	0.40469	0.9999	0.99998	0.99999	0.99999	1	1
11.23	0.40496	0.9999	0.99998	0.99999	0.99999	1	1
11.24	0.40523	0.9999	0.99998	0.99999	0.99999	1	1
11.25	0.40549	0.9999	0.99998	0.99999	0.99999	1	1
11.26	0.40576	0.9999	0.99998	0.99999	0.99999	1	1
11.27	0.40602	0.99991	0.99998	0.99999	0.99999	1	1
11.28	0.40629	0.99991	0.99998	0.99999	0.99999	1	1
11.29	0.40656	0.99991	0.99998	0.99999	0.99999	1	1
11.3	0.40682	0.99991	0.99998	0.99999	0.99999	1	1
11.31	0.40709	0.99991	0.99998	0.99999	0.99999	1	1
11.32	0.40735	0.99991	0.99998	0.99999	1	1	1
11.33	0.40762	0.99991	0.99998	0.99999	1	1	1
11.34	0.40788	0.99991	0.99998	0.99999	1	1	1
11.35	0.40815	0.99991	0.99998	0.99999	1	1	1
11.36	0.40841	0.99991	0.99998	0.99999	1	1	1
11.37	0.40868	0.99991	0.99998	0.99999	1	1	1
11.38	0.40894	0.99991	0.99998	0.99999	1	1	1
11.39	0.40921	0.99991	0.99998	0.99999	1	1	1
11.4	0.40947	0.99991	0.99998	0.99999	1	1	1
11.41	0.40974	0.99991	0.99998	0.99999	1	1	1
11.42	0.41	0.99992	0.99998	0.99999	1	1	1
11.43	0.41026	0.99992	0.99998	0.99999	1	1	1
11.44	0.41053	0.99992	0.99998	0.99999	1	1	1
11.45	0.41079	0.99992	0.99998	0.99999	1	1	1
11.46	0.41106	0.99992	0.99998	0.99999	1	1	1
11.47	0.41132	0.99992	0.99998	0.99999	1	1	1
11.48	0.41158	0.99992	0.99998	0.99999	1	1	1
11.49	0.41185	0.99992	0.99998	0.99999	1	1	1
11.5	0.41211	0.99992	0.99998	0.99999	1	1	1
11.51	0.41237	0.99992	0.99998	0.99999	1	1	1
11.52	0.41264	0.99992	0.99998	0.99999	1	1	1
11.53	0.4129	0.99992	0.99999	0.99999	1	1	1
11.54	0.41316	0.99992	0.99999	0.99999	1	1	1
11.55	0.41342	0.99992	0.99999	0.99999	1	1	1
11.56	0.41369	0.99992	0.99999	0.99999	1	1	1
11.57	0.41395	0.99992	0.99999	0.99999	1	1	1
11.58	0.41421	0.99992	0.99999	0.99999	1	1	1
11.59	0.41447	0.99992	0.99999	0.99999	1	1	1
11.6	0.41474	0.99993	0.99999	0.99999	1	1	1
11.61	0.415	0.99993	0.99999	0.99999	1	1	1
11.62	0.41526	0.99993	0.99999	0.99999	1	1	1
11.63	0.41552	0.99993	0.99999	0.99999	1	1	1
11.64	0.41578	0.99993	0.99999	0.99999	1	1	1
11.65	0.41605	0.99993	0.99999	0.99999	1	1	1
11.66	0.41631	0.99993	0.99999	0.99999	1	1	1
11.67	0.41657	0.99993	0.99999	0.99999	1	1	1
11.68	0.41683	0.99993	0.99999	0.99999	1	1	1
11.69	0.41709	0.99993	0.99999	0.99999	1	1	1
11.7	0.41735	0.99993	0.99999	0.99999	1	1	1
11.71	0.41761	0.99993	0.99999	0.99999	1	1	1
11.72	0.41787	0.99993	0.99999	0.99999	1	1	1
11.73	0.41813	0.99993	0.99999	0.99999	1	1	1
11.74	0.41839	0.99993	0.99999	0.99999	1	1	1
11.75	0.41865	0.99993	0.99999	0.99999	1	1	1
11.76	0.41891	0.99993	0.99999	0.99999	1	1	1
11.77	0.41917	0.99993	0.99999	0.99999	1	1	1
11.78	0.41943	0.99993	0.99999	0.99999	1	1	1
11.79	0.41969	0.99993	0.99999	0.99999	1	1	1
11.8	0.41995	0.99994	0.99999	0.99999	1	1	1
11.81	0.42021	0.99994	0.99999	0.99999	1	1	1
11.82	0.42047	0.99994	0.99999	0.99999	1	1	1
11.83	0.42073	0.99994	0.99999	0.99999	1	1	1
11.84	0.42099	0.99994	0.99999	0.99999	1	1	1
11.85	0.42125	0.99994	0.99999	0.99999	1	1	1
11.86	0.42151	0.99994	0.99999	0.99999	1	1	1
11.87	0.42177	0.99994	0.99999	0.99999	1	1	1
11.88	0.42203	0.99994	0.99999	0.99999	1	1	1
11.89	0.42229	0.99994	0.99999	0.99999	1	1	1
11.9	0.42255	0.99994	0.99999	0.99999	1	1	1
11.91	0.4228	0.99994	0.99999	0.99999	1	1	1
11.92	0.42306	0.99994	0.99999	0.99999	1	1	1
11.93	0.42332	0.99994	0.99999	0.99999	1	1	1
11.94	0.42358	0.99994	0.99999	0.99999	1	1	1
11.95	0.42384	0.99994	0.99999	0.99999	1	1	1
11.96	0.4241	0.99994	0.99999	0.99999	1	1	1
11.97	0.42435	0.99994	0.99999	0.99999	1	1	1
11.98	0.42461	0.99994	0.99999	0.99999	1	1	1
11.99	0.42487	0.99994	0.99999	0.99999	1	1	1
12	0.42513	0.99994	0.99999	0.99999	1	1	1
12.01	0.42538	0.99994	0.99999	0.99999	1	1	1
12.02	0.42564	0.99994	0.99999	0.99999	1	1	1
12.03	0.4259	0.99995	0.99999	0.99999	1	1	1
12.04	0.42615	0.99995	0.99999	0.99999	1	1	1
12.05	0.42641	0.99995	0.99999	0.99999	1	1	1
12.06	0.42667	0.99995	0.99999	0.99999	1	1	1
12.07	0.42693	0.99995	0.99999	0.99999	1	1	1
12.08	0.42718	0.99995	0.99999	0.99999	1	1	1
12.09	0.42744	0.99995	0.99999	0.99999	1	1	1
12.1	0.42769	0.99995	0.99999	0.99999	1	1	1
12.11	0.42795	0.99995	0.99999	0.99999	1	1	1
12.12	0.42821	0.99995	0.99999	0.99999	1	1	1
12.13	0.42846	0.99995	0.99999	0.99999	1	1	1
12.14	0.42872	0.99995	0.99999	0.99999	1	1	1
12.15	0.42897	0.99995	0.99999	0.99999	1	1	1
12.16	0.42923	0.99995	0.99999	0.99999	1	1	1
12.17	0.42949	0.99995	0.99999	0.99999	1	1	1
12.18	0.42974	0.99995	0.99999	0.99999	1	1	1
12.19	0.43	0.99995	0.99999	0.99999	1	1	1
12.2	0.43025	0.99995	0.99999	0.99999	1	1	1
12.21	0.43051	0.99995	0.99999	0.99999	1	1	1
12.22	0.43076	0.99995	0.99999	0.99999	1	1	1
12.23	0.43102	0.99995	0.99999	0.99999	1	1	1
12.24	0.43127	0.99995	0.99999	0.99999	1	1	1
12.25	0.43153	0.99995	0.99999	0.99999	1	1	1
12.26	0.43178	0.99995	0.99999	0.99999	1	1	1
12.27	0.43203	0.99995	0.99999	0.99999	1	1	1
12.28	0.43229	0.99995	0.99999	0.99999	1	1	1
12.29	0.43254	0.99995	0.99999	0.99999	1	1	1
12.3	0.4328	0.99996	0.99999	0.99999	1	1	1
12.31	0.43305	0.99996	0.99999	0.99999	1	1	1
12.32	0.4333	0.99996	0.99999	0.99999	1	1	1
12.33	0.43356	0.99996	0.99999	0.99999	1	1	1
12.34	0.43381	0.99996	0.99999	0.99999	1	1	1
12.35	0.43407	0.99996	0.99999	0.99999	1	1	1
12.36	0.43432	0.99996	0.99999	0.99999	1	1	1
12.37	0.43457	0.99996	0.99999	0.99999	1	1	1
12.38	0.43483	0.99996	0.99999	0.99999	1	1	1
12.39	0.43508	0.99996	0.99999	0.99999	1	1	1
12.4	0.43533	0.99996	0.99999	0.99999	1	1	1
12.41	0.43558	0.99996	0.99999	0.99999	1	1	1
12.42	0.43584	0.99996	0.99999	0.99999	1	1	1
12.43	0.43609	0.99996	0.99999	0.99999	1	1	1
12.44	0.43634	0.99996	0.99999	1	1	1	1
12.45	0.43659	0.99996	0.99999	1	1	1	1
12.46	0.43685	0.99996	0.99999	1	1	1	1
12.47	0.4371	0.99996	0.99999	1	1	1	1
12.48	0.43735	0.99996	0.99999	1	1	1	1
12.49	0.4376	0.99996	0.99999	1	1	1	1
12.5	0.43785	0.99996	0.99999	1	1	1	1
12.51	0.43811	0.99996	0.99999	1	1	1	1
12.52	0.43836	0.99996	0.99999	1	1	1	1
12.53	0.43861	0.99996	0.99999	1	1	1	1
12.54	0.43886	0.99996	0.99999	1	1	1	1
12.55	0.43911	0.99996	0.99999	1	1	1	1
12.56	0.43936	0.99996	0.99999	1	1	1	1
12.57	0.43961	0.99996	0.99999	1	1	1	1
12.58	0.43986	0.99996	0.99999	1	1	1	1
12.59	0.44011	0.99996	0.99999	1	1	1	1
12.6	0.44037	0.99996	0.99999	1	1	1	1
12.61	0.44062	0.99996	0.99999	1	1	1	1
12.62	0.44087	0.99996	0.99999	1	1	1	1
12.63	0.44112	0.99996	0.99999	1	1	1	1
12.64	0.44137	0.99996	0.99999	1	1	1	1
12.65	0.44162	0.99997	0.99999	1	1	1	1
12.66	0.44187	0.99997	0.99999	1	1	1	1
12.67	0.44212	0.99997	0.99999	1	1	1	1
12.68	0.44237	0.99997	0.99999	1	1	1	1
12.69	0.44262	0.99997	0.99999	1	1	1	1
12.7	0.44287	0.99997	0.99999	1	1	1	1
12.71	0.44312	0.99997	0.99999	1	1	1	1
12.72	0.44336	0.99997	0.99999	1	1	1	1
12.73	0.44361	0.99997	0.99999	1	1	1	1
12.74	0.44386	0.99997	0.99999	1	1	1	1
12.75	0.44411	0.99997	0.99999	1	1	1	1
12.76	0.44436	0.99997	0.99999	1	1	1	1
12.77	0.44461	0.99997	0.99999	1	1	1	1
12.78	0.44486	0.99997	0.99999	1	1	1	1
12.79	0.44511	0.99997	0.99999	1	1	1	1
12.8	0.44536	0.99997	0.99999	1	1	1	1
12.81	0.4456	0.99997	0.99999	1	1	1	1
12.82	0.44585	0.99997	0.99999	1	1	1	1
12.83	0.4461	0.99997	0.99999	1	1	1	1
12.84	0.44635	0.99997	0.99999	1	1	1	1
12.85	0.4466	0.99997	0.99999	1	1	1	1
12.86	0.44684	0.99997	1	1	1	1	1
12.87	0.44709	0.99997	1	1	1	1	1
12.88	0.44734	0.99997	1	1	1	1	1
12.89	0.44759	0.99997	1	1	1	1	1
12.9	0.44783	0.99997	1	1	1	1	1
12.91	0.44808	0.99997	1	1	1	1	1
12.92	0.44833	0.99997	1	1	1	1	1
12.93	0.44857	0.99997	1	1	1	1	1
12.94	0.44882	0.99997	1	1	1	1	1
12.95	0.44907	0.99997	1	1	1	1	1
12.96	0.44931	0.99997	1	1	1	1	1
12.97	0.44956	0.99997	1	1	1	1	1
12.98	0.44981	0.99997	1	1	1	1	1
12.99	0.45005	0.99997	1	1	1	1	1
13	0.4503	0.99997	1	1	1	1	1
13.01	0.45055	0.99997	1	1	1	1	1
13.02	0.45079	0.99997	1	1	1	1	1
13.03	0.45104	0.99997	1	1	1	1	1
13.04	0.45128	0.99997	1	1	1	1	1
13.05	0.45153	0.99997	1	1	1	1	1
13.06	0.45178	0.99997	1	1	1	1	1
13.07	0.45202	0.99997	1	1	1	1	1
13.08	0.45227	0.99997	1	1	1	1	1
13.09	0.45251	0.99997	1	1	1	1	1
13.1	0.45276	0.99997	1	1	1	1	1
13.11	0.453	0.99997	1	1	1	1	1
13.12	0.45325	0.99998	1	1	1	1	1
13.13	0.45349	0.99998	1	1	1	1	1
13.14	0.45374	0.99998	1	1	1	1	1
13.15	0.45398	0.99998	1	1	1	1	1
13.16	0.45422	0.99998	1	1	1	1	1
13.17	0.45447	0.99998	1	1	1	1	1
13.18	0.45471	0.99998	1	1	1	1	1
13.19	0.45496	0.99998	1	1	1	1	1
13.2	0.4552	0.99998	1	1	1	1	1
13.21	0.45545	0.99998	1	1	1	1	1
13.22	0.45569	0.99998	1	1	1	1	1
13.23	0.45593	0.99998	1	1	1	1	1
13.24	0.45618	0.99998	1	1	1	1	1
13.25	0.45642	0.99998	1	1	1	1	1
13.26	0.45666	0.99998	1	1	1	1	1
13.27	0.45691	0.99998	1	1	1	1	1
13.28	0.45715	0.99998	1	1	1	1	1
13.29	0.45739	0.99998	1	1	1	1	1
13.3	0.45764	0.99998	1	1	1	1	1
13.31	0.45788	0.99998	1	1	1	1	1
13.32	0.45812	0.99998	1	1	1	1	1
13.33	0.45836	0.99998	1	1	1	1	1
13.34	0.45861	0.99998	1	1	1	1	1
13.35	0.45885	0.99998	1	1	1	1	1
13.36	0.45909	0.99998	1	1	1	1	1
13.37	0.45933	0.99998	1	1	1	1	1
13.38	0.45957	0.99998	1	1	1	1	1
13.39	0.45982	0.99998	1	1	1	1	1
13.4	0.46006	0.99998	1	1	1	1	1
13.41	0.4603	0.99998	1	1	1	1	1
13.42	0.46054	0.99998	1	1	1	1	1
13.43	0.46078	0.99998	1	1	1	1	1
13.44	0.46102	0.99998	1	1	1	1	1
13.45	0.46127	0.99998	1	1	1	1	1
13.46	0.46151	0.99998	1	1	1	1	1
13.47	0.46175	0.99998	1	1	1	1	1
13.48	0.46199	0.99998	1	1	1	1	1
13.49	0.46223	0.99998	1	1	1	1	1
13.5	0.46247	0.99998	1	1	1	1	1
13.51	0.46271	0.99998	1	1	1	1	1
13.52	0.46295	0.99998	1	1	1	1	1
13.53	0.46319	0.99998	1	1	1	1	1
13.54	0.46343	0.99998	1	1	1	1	1
13.55	0.46367	0.99998	1	1	1	1	1
13.56	0.46391	0.99998	1	1	1	1	1
13.57	0.46415	0.99998	1	1	1	1	1
13.58	0.46439	0.99998	1	1	1	1	1
13.59	0.46463	0.99998	1	1	1	1	1
13.6	0.46487	0.99998	1	1	1	1	1
13.61	0.46511	0.99998	1	1	1	1	1
13.62	0.46535	0.99998	1	1	1	1	1
13.63	0.46559	0.99998	1	1	1	1	1
13.64	0.46583	0.99998	1	1	1	1	1
13.65	0.46607	0.99998	1	1	1	1	1
13.66	0.46631	0.99998	1	1	1	1	1
13.67	0.46655	0.99998	1	1	1	1	1
13.68	0.46679	0.99998	1	1	1	1	1
13.69	0.46702	0.99998	1	1	1	1	1
13.7	0.46726	0.99998	1	1	1	1	1
13.71	0.4675	0.99998	1	1	1	1	1
13.72	0.46774	0.99998	1	1	1	1	1
13.73	0.46798	0.99998	1	1	1	1	1
13.74	0.46822	0.99998	1	1	1	1	1
13.75	0.46845	0.99998	1	1	1	1	1
13.76	0.46869	0.99998	1	1	1	1	1
13.77	0.46893	0.99998	1	1	1	1	1
13.78	0.46917	0.99998	1	1	1	1	1
13.79	0.46941	0.99998	1	1	1	1	1
13.8	0.46964	0.99998	1	1	1	1	1
13.81	0.46988	0.99998	1	1	1	1	1
13.82	0.47012	0.99999	1	1	1	1	1
13.83	0.47036	0.99999	1	1	1	1	1
13.84	0.47059	0.99999	1	1	1	1	1
13.85	0.47083	0.99999	1	1	1	1	1
13.86	0.47107	0.99999	1	1	1	1	1
13.87	0.4713	0.99999	1	1	1	1	1
13.88	0.47154	0.99999	1	1	1	1	1
13.89	0.47178	0.99999	1	1	1	1	1
13.9	0.47201	0.99999	1	1	1	1	1
13.91	0.47225	0.99999	1	1	1	1	1
13.92	0.47249	0.99999	1	1	1	1	1
13.93	0.47272	0.99999	1	1	1	1	1
13.94	0.47296	0.99999	1	1	1	1	1
13.95	0.47319	0.99999	1	1	1	1	1
13.96	0.47343	0.99999	1	1	1	1	1
13.97	0.47367	0.99999	1	1	1	1	1
13.98	0.4739	0.99999	1	1	1	1	1
13.99	0.47414	0.99999	1	1	1	1	1
14	0.47437	0.99999	1	1	1	1	1
14.01	0.47461	0.99999	1	1	1	1	1
14.02	0.47484	0.99999	1	1	1	1	1
14.03	0.47508	0.99999	1	1	1	1	1
14.04	0.47531	0.99999	1	1	1	1	1
14.05	0.47555	0.99999	1	1	1	1	1
14.06	0.47578	0.99999	1	1	1	1	1
14.07	0.47602	0.99999	1	1	1	1	1
14.08	0.47625	0.99999	1	1	1	1	1
14.09	0.47649	0.99999	1	1	1	1	1
14.1	0.47672	0.99999	1	1	1	1	1
14.11	0.47695	0.99999	1	1	1	1	1
14.12	0.47719	0.99999	1	1	1	1	1
14.13	0.47742	0.99999	1	1	1	1	1
14.14	0.47766	0.99999	1	1	1	1	1
14.15	0.47789	0.99999	1	1	1	1	1
14.16	0.47812	0.99999	1	1	1	1	1
14.17	0.47836	0.99999	1	1	1	1	1
14.18	0.47859	0.99999	1	1	1	1	1
14.19	0.47883	0.99999	1	1	1	1	1
14.2	0.47906	0.99999	1	1	1	1	1
14.21	0.47929	0.99999	1	1	1	1	1
14.22	0.47952	0.99999	1	1	1	1	1
14.23	0.47976	0.99999	1	1	1	1	1
14.24	0.47999	0.99999	1	1	1	1	1
14.25	0.48022	0.99999	1	1	1	1	1
14.26	0.48046	0.99999	1	1	1	1	1
14.27	0.48069	0.99999	1	1	1	1	1
14.28	0.48092	0.99999	1	1	1	1	1
14.29	0.48115	0.99999	1	1	1	1	1
14.3	0.48139	0.99999	1	1	1	1	1
14.31	0.48162	0.99999	1	1	1	1	1
14.32	0.48185	0.99999	1	1	1	1	1
14.33	0.48208	0.99999	1	1	1	1	1
14.34	0.48231	0.99999	1	1	1	1	1
14.35	0.48255	0.99999	1	1	1	1	1
14.36	0.48278	0.99999	1	1	1	1	1
14.37	0.48301	0.99999	1	1	1	1	1
14.38	0.48324	0.99999	1	1	1	1	1
14.39	0.48347	0.99999	1	1	1	1	1
14.4	0.4837	0.99999	1	1	1	1	1
14.41	0.48393	0.99999	1	1	1	1	1
14.42	0.48417	0.99999	1	1	1	1	1
14.43	0.4844	0.99999	1	1	1	1	1
14.44	0.48463	0.99999	1	1	1	1	1
14.45	0.48486	0.99999	1	1	1	1	1
14.46	0.48509	0.99999	1	1	1	1	1
14.47	0.48532	0.99999	1	1	1	1	1
14.48	0.48555	0.99999	1	1	1	1	1
14.49	0.48578	0.99999	1	1	1	1	1
14.5	0.48601	0.99999	1	1	1	1	1
14.51	0.48624	0.99999	1	1	1	1	1
14.52	0.48647	0.99999	1	1	1	1	1
14.53	0.4867	0.99999	1	1	1	1	1
14.54	0.48693	0.99999	1	1	1	1	1
14.55	0.48716	0.99999	1	1	1	1	1
14.56	0.48739	0.99999	1	1	1	1	1
14.57	0.48762	0.99999	1	1	1	1	1
14.58	0.48785	0.99999	1	1	1	1	1
14.59	0.48808	0.99999	1	1	1	1	1
14.6	0.48831	0.99999	1	1	1	1	1
14.61	0.48854	0.99999	1	1	1	1	1
14.62	0.48876	0.99999	1	1	1	1	1
14.63	0.48899	0.99999	1	1	1	1	1
14.64	0.48922	0.99999	1	1	1	1	1
14.65	0.48945	0.99999	1	1	1	1	1
14.66	0.48968	0.99999	1	1	1	1	1
14.67	0.48991	0.99999	1	1	1	1	1
14.68	0.49014	0.99999	1	1	1	1	1
14.69	0.49036	0.99999	1	1	1	1	1
14.7	0.49059	0.99999	1	1	1	1	1
14.71	0.49082	0.99999	1	1	1	1	1
14.72	0.49105	0.99999	1	1	1	1	1
14.73	0.49128	0.99999	1	1	1	1	1
14.74	0.4915	0.99999	1	1	1	1	1
14.75	0.49173	0.99999	1	1	1	1	1
14.76	0.49196	0.99999	1	1	1	1	1
14.77	0.49219	0.99999	1	1	1	1	1
14.78	0.49241	0.99999	1	1	1	1	1
14.79	0.49264	0.99999	1	1	1	1	1
14.8	0.49287	0.99999	1	1	1	1	1
14.81	0.4931	0.99999	1	1	1	1	1
14.82	0.49332	0.99999	1	1	1	1	1
14.83	0.49355	0.99999	1	1	1	1	1
14.84	0.49378	0.99999	1	1	1	1	1
14.85	0.494	0.99999	1	1	1	1	1
14.86	0.49423	0.99999	1	1	1	1	1
14.87	0.49446	0.99999	1	1	1	1	1
14.88	0.49468	0.99999	1	1	1	1	1
14.89	0.49491	0.99999	1	1	1	1	1
14.9	0.49513	0.99999	1	1	1	1	1
14.91	0.49536	0.99999	1	1	1	1	1
14.92	0.49559	0.99999	1	1	1	1	1
14.93	0.49581	0.99999	1	1	1	1	1
14.94	0.49604	0.99999	1	1	1	1	1
14.95	0.49626	0.99999	1	1	1	1	1
14.96	0.49649	0.99999	1	1	1	1	1
14.97	0.49671	0.99999	1	1	1	1	1
14.98	0.49694	0.99999	1	1	1	1	1
14.99	0.49716	0.99999	1	1	1	1	1
15	0.49739	0.99999	1	1	1	1	1
15.01	0.49762	0.99999	1	1	1	1	1
15.02	0.49784	0.99999	1	1	1	1	1
15.03	0.49806	0.99999	1	1	1	1	1
15.04	0.49829	0.99999	1	1	1	1	1
15.05	0.49851	0.99999	1	1	1	1	1
15.06	0.49874	0.99999	1	1	1	1	1
15.07	0.49896	0.99999	1	1	1	1	1
15.08	0.49919	0.99999	1	1	1	1	1
15.09	0.49941	0.99999	1	1	1	1	1
15.1	0.49964	0.99999	1	1	1	1	1
15.11	0.49986	0.99999	1	1	1	1	1
15.12	0.50008	0.99999	1	1	1	1	1
15.13	0.50031	0.99999	1	1	1	1	1
15.14	0.50053	0.99999	1	1	1	1	1
15.15	0.50075	0.99999	1	1	1	1	1
15.16	0.50098	0.99999	1	1	1	1	1
15.17	0.5012	0.99999	1	1	1	1	1
15.18	0.50142	0.99999	1	1	1	1	1
15.19	0.50165	0.99999	1	1	1	1	1
15.2	0.50187	0.99999	1	1	1	1	1
15.21	0.50209	0.99999	1	1	1	1	1
15.22	0.50232	0.99999	1	1	1	1	1
15.23	0.50254	0.99999	1	1	1	1	1
15.24	0.50276	0.99999	1	1	1	1	1
15.25	0.50299	0.99999	1	1	1	1	1
15.26	0.50321	0.99999	1	1	1	1	1
15.27	0.50343	0.99999	1	1	1	1	1
15.28	0.50365	0.99999	1	1	1	1	1
15.29	0.50387	0.99999	1	1	1	1	1
15.3	0.5041	0.99999	1	1	1	1	1
15.31	0.50432	0.99999	1	1	1	1	1
15.32	0.50454	0.99999	1	1	1	1	1
15.33	0.50476	0.99999	1	1	1	1	1
15.34	0.50498	1	1	1	1	1	1
15.35	0.50521	1	1	1	1	1	1
15.36	0.50543	1	1	1	1	1	1
15.37	0.50565	1	1	1	1	1	1
15.38	0.50587	1	1	1	1	1	1
15.39	0.50609	1	1	1	1	1	1
15.4	0.50631	1	1	1	1	1	1
15.41	0.50653	1	1	1	1	1	1
15.42	0.50675	1	1	1	1	1	1
15.43	0.50698	1	1	1	1	1	1
15.44	0.5072	1	1	1	1	1	1
15.45	0.50742	1	1	1	1	1	1
15.46	0.50764	1	1	1	1	1	1
15.47	0.50786	1	1	1	1	1	1
15.48	0.50808	1	1	1	1	1	1
15.49	0.5083	1	1	1	1	1	1
15.5	0.50852	1	1	1	1	1	1
15.51	0.50874	1	1	1	1	1	1
15.52	0.50896	1	1	1	1	1	1
15.53	0.50918	1	1	1	1	1	1
15.54	0.5094	1	1	1	1	1	1
15.55	0.50962	1	1	1	1	1	1
15.56	0.50984	1	1	1	1	1	1
15.57	0.51006	1	1	1	1	1	1
15.58	0.51028	1	1	1	1	1	1
15.59	0.51049	1	1	1	1	1	1
15.6	0.51071	1	1	1	1	1	1
15.61	0.51093	1	1	1	1	1	1
15.62	0.51115	1	1	1	1	1	1
15.63	0.51137	1	1	1	1	1	1
15.64	0.51159	1	1	1	1	1	1
15.65	0.51181	1	1	1	1	1	1
15.66	0.51203	1	1	1	1	1	1
15.67	0.51225	1	1	1	1	1	1
15.68	0.51246	1	1	1	1	1	1
15.69	0.51268	1	1	1	1	1	1
15.7	0.5129	1	1	1	1	1	1
15.71	0.51312	1	1	1	1	1	1
15.72	0.51334	1	1	1	1	1	1
15.73	0.51355	1	1	1	1	1	1
15.74	0.51377	1	1	1	1	1	1
15.75	0.51399	1	1	1	1	1	1
15.76	0.51421	1	1	1	1	1	1
15.77	0.51442	1	1	1	1	1	1
15.78	0.51464	1	1	1	1	1	1
15.79	0.51486	1	1	1	1	1	1
15.8	0.51508	1	1	1	1	1	1
15.81	0.51529	1	1	1	1	1	1
15.82	0.51551	1	1	1	1	1	1
15.83	0.51573	1	1	1	1	1	1
15.84	0.51594	1	1	1	1	1	1
15.85	0.51616	1	1	1	1	1	1
15.86	0.51638	1	1	1	1	1	1
15.87	0.51659	1	1	1	1	1	1
15.88	0.51681	1	1	1	1	1	1
15.89	0.51703	1	1	1	1	1	1
15.9	0.51724	1	1	1	1	1	1
15.91	0.51746	1	1	1	1	1	1
15.92	0.51768	1	1	1	1	1	1
15.93	0.51789	1	1	1	1	1	1
15.94	0.51811	1	1	1	1	1	1
15.95	0.51832	1	1	1	1	1	1
15.96	0.51854	1	1	1	1	1	1
15.97	0.51875	1	1	1	1	1	1
15.98	0.51897	1	1	1	1	1	1
15.99	0.51918	1	1	1	1	1	1
16	0.5194	1	1	1	1	1	1
16.01	0.51962	1	1	1	1	1	1
16.02	0.51983	1	1	1	1	1	1
16.03	0.52005	1	1	1	1	1	1
16.04	0.52026	1	1	1	1	1	1
16.05	0.52047	1	1	1	1	1	1
16.06	0.52069	1	1	1	1	1	1
16.07	0.5209	1	1	1	1	1	1
16.08	0.52112	1	1	1	1	1	1
16.09	0.52133	1	1	1	1	1	1
16.1	0.52155	1	1	1	1	1	1
16.11	0.52176	1	1	1	1	1	1
16.12	0.52198	1	1	1	1	1	1
16.13	0.52219	1	1	1	1	1	1
16.14	0.5224	1	1	1	1	1	1
16.15	0.52262	1	1	1	1	1	1
16.16	0.52283	1	1	1	1	1	1
16.17	0.52304	1	1	1	1	1	1
16.18	0.52326	1	1	1	1	1	1
16.19	0.52347	1	1	1	1	1	1
16.2	0.52368	1	1	1	1	1	1
16.21	0.5239	1	1	1	1	1	1
16.22	0.52411	1	1	1	1	1	1
16.23	0.52432	1	1	1	1	1	1
16.24	0.52454	1	1	1	1	1	1
16.25	0.52475	1	1	1	1	1	1
16.26	0.52496	1	1	1	1	1	1
16.27	0.52518	1	1	1	1	1	1
16.28	0.52539	1	1	1	1	1	1
16.29	0.5256	1	1	1	1	1	1
16.3	0.52581	1	1	1	1	1	1
16.31	0.52603	1	1	1	1	1	1
16.32	0.52624	1	1	1	1	1	1
16.33	0.52645	1	1	1	1	1	1
16.34	0.52666	1	1	1	1	1	1
16.35	0.52687	1	1	1	1	1	1
16.36	0.52709	1	1	1	1	1	1
16.37	0.5273	1	1	1	1	1	1
16.38	0.52751	1	1	1	1	1	1
16.39	0.52772	1	1	1	1	1	1
16.4	0.52793	1	1	1	1	1	1
16.41	0.52814	1	1	1	1	1	1
16.42	0.52835	1	1	1	1	1	1
16.43	0.52857	1	1	1	1	1	1
16.44	0.52878	1	1	1	1	1	1
16.45	0.52899	1	1	1	1	1	1
16.46	0.5292	1	1	1	1	1	1
16.47	0.52941	1	1	1	1	1	1
16.48	0.52962	1	1	1	1	1	1
16.49	0.52983	1	1	1	1	1	1
16.5	0.53004	1	1	1	1	1	1
16.51	0.53025	1	1	1	1	1	1
16.52	0.53046	1	1	1	1	1	1
