t	y1.0	y44.7	y64.7	y102.0	y159.6	y232.0	y400.0
0	0	0	0	0	0	0	0
0.01	4.6908e-05	0.002096	0.0030333	0.0047806	0.0074767	0.010862	0.018702
0.02	0.00017642	0.007875	0.011391	0.017936	0.028013	0.040625	0.069661
0.03	0.00037406	0.016668	0.024091	0.037878	0.059023	0.08535	0.14538
0.04	0.00062798	0.027916	0.040305	0.063243	0.098239	0.1415	0.23882
0.05	0.00092846	0.041152	0.059333	0.092864	0.14368	0.20593	0.34357
0.06	0.0012676	0.055983	0.080587	0.12575	0.19365	0.2759	0.45393
0.07	0.0016388	0.072084	0.10357	0.16104	0.24666	0.34901	0.56503
0.08	0.0020368	0.089179	0.12786	0.19803	0.30145	0.42326	0.67282
0.09	0.0024571	0.10704	0.15311	0.2361	0.35698	0.49693	0.77408
0.1	0.0028962	0.12547	0.17902	0.27475	0.41236	0.56865	0.86637
0.11	0.0033511	0.14432	0.20535	0.31354	0.46685	0.6373	0.94799
0.12	0.0038192	0.16344	0.23188	0.35213	0.51985	0.70204	1.0179
0.13	0.0042986	0.18273	0.25845	0.39021	0.57091	0.76222	1.0757
0.14	0.0047875	0.20209	0.2849	0.42755	0.61966	0.81742	1.1215
0.15	0.0052846	0.22144	0.31113	0.46395	0.66581	0.86739	1.1556
0.16	0.0057886	0.24071	0.33702	0.49926	0.70919	0.91199	1.179
0.17	0.0062987	0.25985	0.3625	0.53337	0.74966	0.95125	1.1925
0.18	0.0068138	0.27882	0.38751	0.56617	0.78716	0.98529	1.1975
0.19	0.0073334	0.29758	0.41198	0.59761	0.82167	1.0143	1.1951
0.2	0.0078567	0.31608	0.43588	0.62763	0.85323	1.0385	1.1868
0.21	0.0083834	0.33432	0.45917	0.65623	0.88188	1.0583	1.1737
0.22	0.008913	0.35226	0.48183	0.68337	0.90772	1.0739	1.1572
0.23	0.009445	0.36989	0.50384	0.70907	0.93085	1.0858	1.1383
0.24	0.0099792	0.38719	0.52518	0.73334	0.95141	1.0943	1.1181
0.25	0.010515	0.40416	0.54585	0.7562	0.96951	1.0998	1.0975
0.26	0.011053	0.42078	0.56583	0.77768	0.98532	1.1026	1.0772
0.27	0.011592	0.43704	0.58514	0.7978	0.99898	1.1032	1.0579
0.28	0.012132	0.45295	0.60377	0.81662	1.0106	1.1019	1.0399
0.29	0.012673	0.46849	0.62173	0.83417	1.0205	1.099	1.0238
0.3	0.013215	0.48368	0.63902	0.85049	1.0286	1.0947	1.0096
0.31	0.013757	0.49849	0.65566	0.86565	1.0352	1.0894	0.9975
0.32	0.0143	0.51294	0.67164	0.87967	1.0404	1.0833	0.98754
0.33	0.014843	0.52703	0.68699	0.89262	1.0443	1.0767	0.97966
0.34	0.015387	0.54075	0.70171	0.90455	1.0471	1.0697	0.97373
0.35	0.01593	0.55411	0.71582	0.91549	1.0489	1.0625	0.96962
0.36	0.016474	0.56712	0.72933	0.92551	1.0498	1.0553	0.96711
0.37	0.017017	0.57976	0.74225	0.93466	1.05	1.0481	0.966
0.38	0.017561	0.59206	0.75461	0.94297	1.0495	1.0411	0.96607
0.39	0.018104	0.60401	0.76641	0.9505	1.0483	1.0344	0.96708
0.4	0.018646	0.61562	0.77766	0.95729	1.0467	1.028	0.96883
0.41	0.019188	0.62688	0.7884	0.9634	1.0447	1.0219	0.97111
0.42	0.01973	0.63782	0.79862	0.96885	1.0424	1.0163	0.97374
0.43	0.020271	0.64842	0.80835	0.97369	1.0398	1.0111	0.97655
0.44	0.020811	0.65871	0.8176	0.97797	1.0369	1.0063	0.97939
0.45	0.021351	0.66867	0.82638	0.98171	1.0339	1.002	0.98216
0.46	0.02189	0.67832	0.83472	0.98497	1.0308	0.99813	0.98476
0.47	0.022428	0.68767	0.84262	0.98777	1.0276	0.99467	0.98712
0.48	0.022965	0.69671	0.85011	0.99014	1.0244	0.99161	0.98919
0.49	0.023501	0.70546	0.85719	0.99212	1.0212	0.98894	0.99094
0.5	0.024036	0.71392	0.86388	0.99375	1.018	0.98662	0.99236
0.51	0.02457	0.7221	0.8702	0.99504	1.0148	0.98464	0.99344
0.52	0.025103	0.73	0.87616	0.99602	1.0117	0.98296	0.99421
0.53	0.025634	0.73764	0.88177	0.99673	1.0087	0.98155	0.99468
0.54	0.026165	0.745	0.88705	0.99719	1.0058	0.9804	0.99489
0.55	0.026694	0.75211	0.89201	0.99741	1.003	0.97946	0.99486
0.56	0.027222	0.75897	0.89667	0.99743	1.0003	0.97872	0.99464
0.57	0.027748	0.76558	0.90103	0.99725	0.99772	0.97815	0.99426
0.58	0.028274	0.77195	0.90511	0.99691	0.99527	0.97773	0.99375
0.59	0.028798	0.77808	0.90892	0.99642	0.99295	0.97744	0.99316
0.6	0.02932	0.78399	0.91247	0.99579	0.99076	0.97724	0.99251
0.61	0.029841	0.78968	0.91578	0.99505	0.9887	0.97714	0.99184
0.62	0.030361	0.79515	0.91886	0.9942	0.98676	0.9771	0.99116
0.63	0.030879	0.80041	0.92171	0.99326	0.98496	0.97713	0.9905
0.64	0.031396	0.80547	0.92435	0.99225	0.98327	0.97719	0.98988
0.65	0.031911	0.81032	0.92679	0.99117	0.98171	0.97729	0.98931
0.66	0.032425	0.81499	0.92903	0.99004	0.98026	0.97741	0.98879
0.67	0.032937	0.81947	0.9311	0.98886	0.97892	0.97754	0.98834
0.68	0.033447	0.82376	0.93298	0.98764	0.97769	0.97769	0.98796
0.69	0.033956	0.82788	0.93471	0.9864	0.97656	0.97783	0.98765
0.7	0.034463	0.83183	0.93628	0.98515	0.97553	0.97798	0.9874
0.71	0.034969	0.83562	0.93771	0.98388	0.97459	0.97812	0.98721
0.72	0.035473	0.83924	0.93899	0.9826	0.97374	0.97825	0.98708
0.73	0.035975	0.84271	0.94015	0.98133	0.97298	0.97838	0.98701
0.74	0.036476	0.84603	0.94118	0.98006	0.97229	0.97849	0.98698
0.75	0.036975	0.84921	0.9421	0.97881	0.97167	0.9786	0.98699
0.76	0.037473	0.85224	0.9429	0.97757	0.97112	0.97869	0.98703
0.77	0.037969	0.85514	0.94361	0.97635	0.97064	0.97878	0.98709
0.78	0.038463	0.85791	0.94422	0.97516	0.97021	0.97885	0.98717
0.79	0.038955	0.86056	0.94474	0.97399	0.96984	0.97892	0.98727
0.8	0.039446	0.86308	0.94518	0.97285	0.96952	0.97898	0.98738
0.81	0.039935	0.86549	0.94555	0.97174	0.96925	0.97903	0.98749
0.82	0.040423	0.86778	0.94584	0.97066	0.96902	0.97907	0.9876
0.83	0.040908	0.86997	0.94606	0.96962	0.96883	0.97912	0.98771
0.84	0.041392	0.87205	0.94623	0.96862	0.96868	0.97916	0.98782
0.85	0.041875	0.87404	0.94634	0.96765	0.96856	0.97919	0.98792
0.86	0.042356	0.87592	0.94639	0.96672	0.96848	0.97923	0.98802
0.87	0.042835	0.87772	0.9464	0.96583	0.96842	0.97927	0.9881
0.88	0.043312	0.87942	0.94636	0.96499	0.96839	0.97931	0.98818
0.89	0.043788	0.88105	0.94629	0.96418	0.96839	0.97935	0.98826
0.9	0.044262	0.88259	0.94618	0.96341	0.9684	0.97939	0.98832
0.91	0.044734	0.88405	0.94604	0.96268	0.96844	0.97943	0.98838
0.92	0.045205	0.88544	0.94587	0.96199	0.96849	0.97948	0.98844
0.93	0.045674	0.88676	0.94568	0.96135	0.96856	0.97954	0.98849
0.94	0.046142	0.88801	0.94546	0.96074	0.96865	0.97959	0.98854
0.95	0.046608	0.88919	0.94522	0.96017	0.96875	0.97966	0.98859
0.96	0.047072	0.89032	0.94497	0.95964	0.96886	0.97972	0.98864
0.97	0.047534	0.89138	0.94471	0.95915	0.96898	0.9798	0.98868
0.98	0.047996	0.89239	0.94443	0.95869	0.96911	0.97987	0.98873
0.99	0.048455	0.89335	0.94414	0.95827	0.96925	0.97995	0.98878
1	0.048913	0.89425	0.94385	0.95789	0.9694	0.98004	0.98883
1.01	0.049369	0.89511	0.94355	0.95754	0.96956	0.98013	0.98888
1.02	0.049824	0.89592	0.94325	0.95723	0.96972	0.98022	0.98893
1.03	0.050277	0.89669	0.94294	0.95695	0.96989	0.98032	0.98899
1.04	0.050729	0.89742	0.94264	0.9567	0.97006	0.98043	0.98904
1.05	0.051179	0.8981	0.94234	0.95648	0.97024	0.98053	0.98911
1.06	0.051627	0.89876	0.94204	0.95629	0.97042	0.98064	0.98917
1.07	0.052074	0.89937	0.94175	0.95613	0.97061	0.98076	0.98924
1.08	0.05252	0.89996	0.94146	0.95599	0.97079	0.98087	0.9893
1.09	0.052964	0.90052	0.94118	0.95589	0.97099	0.98099	0.98937
1.1	0.053407	0.90104	0.94091	0.95581	0.97118	0.98111	0.98945
1.11	0.053848	0.90154	0.94064	0.95575	0.97138	0.98124	0.98952
1.12	0.054288	0.90202	0.94039	0.95572	0.97157	0.98136	0.9896
1.13	0.054726	0.90247	0.94015	0.95571	0.97177	0.98149	0.98967
1.14	0.055163	0.9029	0.93991	0.95572	0.97197	0.98162	0.98975
1.15	0.055598	0.90331	0.93969	0.95576	0.97218	0.98175	0.98983
1.16	0.056032	0.9037	0.93948	0.95581	0.97238	0.98188	0.98991
1.17	0.056465	0.90407	0.93929	0.95588	0.97258	0.98202	0.98998
1.18	0.056896	0.90443	0.93911	0.95597	0.97279	0.98215	0.99006
1.19	0.057326	0.90477	0.93894	0.95608	0.97299	0.98228	0.99014
1.2	0.057755	0.9051	0.93878	0.9562	0.9732	0.98242	0.99022
1.21	0.058182	0.90542	0.93864	0.95634	0.9734	0.98255	0.9903
1.22	0.058608	0.90572	0.93851	0.95649	0.97361	0.98269	0.99038
1.23	0.059032	0.90602	0.9384	0.95665	0.97381	0.98283	0.99046
1.24	0.059456	0.90631	0.9383	0.95683	0.97402	0.98296	0.99053
1.25	0.059878	0.90658	0.93822	0.95702	0.97422	0.9831	0.99061
1.26	0.060299	0.90685	0.93815	0.95722	0.97443	0.98323	0.99069
1.27	0.060718	0.90712	0.9381	0.95743	0.97463	0.98337	0.99077
1.28	0.061137	0.90738	0.93806	0.95765	0.97484	0.9835	0.99084
1.29	0.061554	0.90763	0.93803	0.95788	0.97504	0.98364	0.99092
1.3	0.06197	0.90788	0.93802	0.95812	0.97524	0.98377	0.99099
1.31	0.062384	0.90813	0.93803	0.95836	0.97544	0.98391	0.99107
1.32	0.062798	0.90837	0.93805	0.95862	0.97565	0.98404	0.99114
1.33	0.06321	0.90861	0.93808	0.95888	0.97585	0.98417	0.99122
1.34	0.063621	0.90886	0.93813	0.95914	0.97605	0.9843	0.99129
1.35	0.064032	0.90909	0.93819	0.95941	0.97625	0.98444	0.99137
1.36	0.06444	0.90933	0.93826	0.95969	0.97644	0.98457	0.99144
1.37	0.064848	0.90957	0.93835	0.95997	0.97664	0.9847	0.99151
1.38	0.065255	0.90981	0.93845	0.96026	0.97684	0.98483	0.99159
1.39	0.065661	0.91005	0.93856	0.96055	0.97703	0.98496	0.99166
1.4	0.066065	0.9103	0.93869	0.96084	0.97723	0.98509	0.99173
1.41	0.066469	0.91054	0.93882	0.96113	0.97742	0.98521	0.9918
1.42	0.066871	0.91079	0.93897	0.96143	0.97762	0.98534	0.99187
1.43	0.067273	0.91103	0.93913	0.96173	0.97781	0.98547	0.99195
1.44	0.067673	0.91129	0.93931	0.96203	0.978	0.98559	0.99202
1.45	0.068073	0.91154	0.93949	0.96233	0.97819	0.98572	0.99209
1.46	0.068471	0.9118	0.93968	0.96264	0.97838	0.98584	0.99216
1.47	0.068869	0.91206	0.93989	0.96294	0.97856	0.98597	0.99223
1.48	0.069265	0.91232	0.9401	0.96325	0.97875	0.98609	0.9923
1.49	0.069661	0.91259	0.94032	0.96355	0.97894	0.98621	0.99237
1.5	0.070055	0.91286	0.94056	0.96386	0.97912	0.98634	0.99243
1.51	0.070449	0.91314	0.9408	0.96417	0.9793	0.98646	0.9925
1.52	0.070842	0.91342	0.94105	0.96447	0.97948	0.98658	0.99257
1.53	0.071234	0.9137	0.94131	0.96478	0.97966	0.9867	0.99264
1.54	0.071625	0.91399	0.94157	0.96508	0.97984	0.98681	0.9927
1.55	0.072015	0.91428	0.94185	0.96538	0.98002	0.98693	0.99277
1.56	0.072404	0.91458	0.94213	0.96569	0.9802	0.98705	0.99284
1.57	0.072792	0.91488	0.94241	0.96599	0.98037	0.98716	0.9929
1.58	0.07318	0.91519	0.94271	0.96629	0.98055	0.98728	0.99297
1.59	0.073567	0.9155	0.94301	0.96659	0.98072	0.98739	0.99303
1.6	0.073953	0.91581	0.94332	0.96688	0.98089	0.98751	0.99309
1.61	0.074338	0.91613	0.94363	0.96718	0.98106	0.98762	0.99316
1.62	0.074722	0.91646	0.94395	0.96747	0.98123	0.98773	0.99322
1.63	0.075106	0.91679	0.94427	0.96777	0.9814	0.98784	0.99328
1.64	0.075488	0.91712	0.9446	0.96806	0.98156	0.98795	0.99335
1.65	0.07587	0.91746	0.94493	0.96835	0.98173	0.98806	0.99341
1.66	0.076252	0.9178	0.94527	0.96863	0.98189	0.98817	0.99347
1.67	0.076632	0.91815	0.94561	0.96892	0.98205	0.98828	0.99353
1.68	0.077012	0.9185	0.94595	0.9692	0.98221	0.98839	0.99359
1.69	0.077391	0.91885	0.9463	0.96948	0.98237	0.98849	0.99365
1.7	0.077769	0.91921	0.94665	0.96976	0.98253	0.9886	0.99371
1.71	0.078147	0.91958	0.947	0.97003	0.98269	0.9887	0.99377
1.72	0.078524	0.91994	0.94735	0.97031	0.98285	0.9888	0.99382
1.73	0.0789	0.92031	0.94771	0.97058	0.983	0.98891	0.99388
1.74	0.079276	0.92069	0.94807	0.97084	0.98315	0.98901	0.99394
1.75	0.079651	0.92107	0.94843	0.97111	0.98331	0.98911	0.994
1.76	0.080025	0.92145	0.9488	0.97138	0.98346	0.98921	0.99405
1.77	0.080399	0.92183	0.94916	0.97164	0.98361	0.98931	0.99411
1.78	0.080772	0.92222	0.94953	0.9719	0.98375	0.98941	0.99416
1.79	0.081144	0.92262	0.9499	0.97215	0.9839	0.9895	0.99422
1.8	0.081516	0.92301	0.95026	0.97241	0.98405	0.9896	0.99427
1.81	0.081887	0.92341	0.95063	0.97266	0.98419	0.9897	0.99433
1.82	0.082258	0.92381	0.951	0.97291	0.98434	0.98979	0.99438
1.83	0.082628	0.92421	0.95137	0.97316	0.98448	0.98989	0.99443
1.84	0.082998	0.92462	0.95174	0.9734	0.98462	0.98998	0.99448
1.85	0.083366	0.92503	0.95211	0.97364	0.98476	0.99007	0.99454
1.86	0.083735	0.92544	0.95248	0.97388	0.9849	0.99016	0.99459
1.87	0.084103	0.92585	0.95285	0.97412	0.98503	0.99026	0.99464
1.88	0.08447	0.92627	0.95322	0.97436	0.98517	0.99035	0.99469
1.89	0.084837	0.92668	0.95359	0.97459	0.98531	0.99044	0.99474
1.9	0.085203	0.9271	0.95396	0.97482	0.98544	0.99052	0.99479
1.91	0.085568	0.92752	0.95432	0.97505	0.98557	0.99061	0.99484
1.92	0.085934	0.92795	0.95469	0.97527	0.9857	0.9907	0.99489
1.93	0.086298	0.92837	0.95505	0.9755	0.98583	0.99079	0.99494
1.94	0.086663	0.9288	0.95542	0.97572	0.98596	0.99087	0.99498
1.95	0.087026	0.92922	0.95578	0.97594	0.98609	0.99096	0.99503
1.96	0.087389	0.92965	0.95614	0.97616	0.98622	0.99104	0.99508
1.97	0.087752	0.93008	0.9565	0.97637	0.98634	0.99112	0.99513
1.98	0.088114	0.93051	0.95686	0.97658	0.98647	0.99121	0.99517
1.99	0.088476	0.93094	0.95721	0.97679	0.98659	0.99129	0.99522
2	0.088838	0.93137	0.95757	0.977	0.98671	0.99137	0.99526
2.01	0.089199	0.9318	0.95792	0.97721	0.98683	0.99145	0.99531
2.02	0.089559	0.93223	0.95827	0.97741	0.98695	0.99153	0.99535
2.03	0.089919	0.93267	0.95862	0.97762	0.98707	0.99161	0.9954
2.04	0.090279	0.9331	0.95896	0.97782	0.98719	0.99169	0.99544
2.05	0.090638	0.93353	0.95931	0.97802	0.98731	0.99177	0.99548
2.06	0.090997	0.93397	0.95965	0.97821	0.98742	0.99184	0.99553
2.07	0.091355	0.9344	0.95999	0.97841	0.98754	0.99192	0.99557
2.08	0.091713	0.93483	0.96033	0.9786	0.98765	0.99199	0.99561
2.09	0.092071	0.93526	0.96067	0.97879	0.98777	0.99207	0.99565
2.1	0.092428	0.9357	0.961	0.97898	0.98788	0.99214	0.9957
2.11	0.092785	0.93613	0.96133	0.97917	0.98799	0.99222	0.99574
2.12	0.093141	0.93656	0.96166	0.97935	0.9881	0.99229	0.99578
2.13	0.093497	0.93699	0.96198	0.97954	0.98821	0.99236	0.99582
2.14	0.093853	0.93742	0.96231	0.97972	0.98831	0.99243	0.99586
2.15	0.094209	0.93785	0.96263	0.9799	0.98842	0.9925	0.9959
2.16	0.094564	0.93828	0.96295	0.98008	0.98853	0.99257	0.99594
2.17	0.094918	0.9387	0.96327	0.98025	0.98863	0.99264	0.99598
2.18	0.095272	0.93913	0.96358	0.98043	0.98874	0.99271	0.99601
2.19	0.095626	0.93955	0.96389	0.9806	0.98884	0.99278	0.99605
2.2	0.09598	0.93998	0.9642	0.98077	0.98894	0.99285	0.99609
2.21	0.096333	0.9404	0.96451	0.98094	0.98904	0.99291	0.99613
2.22	0.096686	0.94082	0.96481	0.98111	0.98914	0.99298	0.99616
2.23	0.097039	0.94124	0.96511	0.98128	0.98924	0.99305	0.9962
2.24	0.097391	0.94166	0.96541	0.98144	0.98934	0.99311	0.99624
2.25	0.097743	0.94208	0.96571	0.98161	0.98944	0.99318	0.99627
2.26	0.098095	0.94249	0.966	0.98177	0.98953	0.99324	0.99631
2.27	0.098447	0.94291	0.96629	0.98193	0.98963	0.9933	0.99635
2.28	0.098798	0.94332	0.96658	0.98209	0.98973	0.99337	0.99638
2.29	0.099148	0.94373	0.96687	0.98225	0.98982	0.99343	0.99641
2.3	0.099499	0.94414	0.96715	0.9824	0.98991	0.99349	0.99645
2.31	0.099849	0.94455	0.96743	0.98256	0.99	0.99355	0.99648
2.32	0.1002	0.94495	0.96771	0.98271	0.9901	0.99361	0.99652
2.33	0.10055	0.94535	0.96799	0.98286	0.99019	0.99367	0.99655
2.34	0.1009	0.94576	0.96826	0.98301	0.99028	0.99373	0.99658
2.35	0.10125	0.94615	0.96853	0.98316	0.99037	0.99379	0.99662
2.36	0.1016	0.94655	0.9688	0.98331	0.99045	0.99385	0.99665
2.37	0.10194	0.94695	0.96907	0.98346	0.99054	0.99391	0.99668
2.38	0.10229	0.94734	0.96933	0.9836	0.99063	0.99396	0.99671
2.39	0.10264	0.94773	0.96959	0.98375	0.99071	0.99402	0.99674
2.4	0.10299	0.94812	0.96985	0.98389	0.9908	0.99408	0.99678
2.41	0.10334	0.94851	0.97011	0.98403	0.99088	0.99413	0.99681
2.42	0.10368	0.94889	0.97036	0.98417	0.99097	0.99419	0.99684
2.43	0.10403	0.94927	0.97061	0.98431	0.99105	0.99424	0.99687
2.44	0.10438	0.94965	0.97086	0.98445	0.99113	0.9943	0.9969
2.45	0.10472	0.95003	0.97111	0.98458	0.99121	0.99435	0.99693
2.46	0.10507	0.95041	0.97135	0.98472	0.99129	0.9944	0.99696
2.47	0.10542	0.95078	0.97159	0.98485	0.99137	0.99445	0.99699
2.48	0.10576	0.95115	0.97183	0.98498	0.99145	0.99451	0.99702
2.49	0.10611	0.95152	0.97207	0.98511	0.99153	0.99456	0.99704
2.5	0.10645	0.95189	0.97231	0.98524	0.99161	0.99461	0.99707
2.51	0.1068	0.95225	0.97254	0.98537	0.99168	0.99466	0.9971
2.52	0.10714	0.95261	0.97277	0.9855	0.99176	0.99471	0.99713
2.53	0.10749	0.95297	0.973	0.98563	0.99184	0.99476	0.99716
2.54	0.10783	0.95333	0.97323	0.98575	0.99191	0.99481	0.99718
2.55	0.10818	0.95368	0.97345	0.98588	0.99199	0.99486	0.99721
2.56	0.10852	0.95403	0.97367	0.986	0.99206	0.99491	0.99724
2.57	0.10887	0.95438	0.9739	0.98612	0.99213	0.99495	0.99726
2.58	0.10921	0.95473	0.97411	0.98624	0.9922	0.995	0.99729
2.59	0.10955	0.95507	0.97433	0.98637	0.99227	0.99505	0.99732
2.6	0.1099	0.95542	0.97454	0.98648	0.99235	0.99509	0.99734
2.61	0.11024	0.95576	0.97476	0.9866	0.99242	0.99514	0.99737
2.62	0.11058	0.95609	0.97497	0.98672	0.99249	0.99519	0.99739
2.63	0.11093	0.95643	0.97518	0.98684	0.99255	0.99523	0.99742
2.64	0.11127	0.95676	0.97538	0.98695	0.99262	0.99528	0.99744
2.65	0.11161	0.95709	0.97559	0.98706	0.99269	0.99532	0.99747
2.66	0.11195	0.95742	0.97579	0.98718	0.99276	0.99536	0.99749
2.67	0.11229	0.95774	0.97599	0.98729	0.99282	0.99541	0.99752
2.68	0.11264	0.95807	0.97619	0.9874	0.99289	0.99545	0.99754
2.69	0.11298	0.95839	0.97639	0.98751	0.99295	0.99549	0.99756
2.7	0.11332	0.9587	0.97658	0.98762	0.99302	0.99554	0.99759
2.71	0.11366	0.95902	0.97678	0.98773	0.99308	0.99558	0.99761
2.72	0.114	0.95933	0.97697	0.98783	0.99315	0.99562	0.99763
2.73	0.11434	0.95964	0.97716	0.98794	0.99321	0.99566	0.99766
2.74	0.11468	0.95995	0.97735	0.98805	0.99327	0.9957	0.99768
2.75	0.11502	0.96026	0.97753	0.98815	0.99333	0.99574	0.9977
2.76	0.11536	0.96056	0.97772	0.98825	0.99339	0.99578	0.99772
2.77	0.1157	0.96086	0.9779	0.98836	0.99345	0.99582	0.99774
2.78	0.11604	0.96116	0.97808	0.98846	0.99351	0.99586	0.99777
2.79	0.11638	0.96146	0.97826	0.98856	0.99357	0.9959	0.99779
2.8	0.11672	0.96175	0.97844	0.98866	0.99363	0.99594	0.99781
2.81	0.11706	0.96204	0.97862	0.98876	0.99369	0.99598	0.99783
2.82	0.1174	0.96233	0.97879	0.98886	0.99375	0.99601	0.99785
2.83	0.11774	0.96262	0.97897	0.98895	0.99381	0.99605	0.99787
2.84	0.11808	0.9629	0.97914	0.98905	0.99386	0.99609	0.99789
2.85	0.11842	0.96319	0.97931	0.98915	0.99392	0.99613	0.99791
2.86	0.11876	0.96347	0.97948	0.98924	0.99397	0.99616	0.99793
2.87	0.1191	0.96375	0.97965	0.98933	0.99403	0.9962	0.99795
2.88	0.11943	0.96402	0.97981	0.98943	0.99408	0.99623	0.99797
2.89	0.11977	0.9643	0.97998	0.98952	0.99414	0.99627	0.99799
2.9	0.12011	0.96457	0.98014	0.98961	0.99419	0.9963	0.99801
2.91	0.12045	0.96484	0.9803	0.9897	0.99425	0.99634	0.99803
2.92	0.12079	0.9651	0.98046	0.98979	0.9943	0.99637	0.99805
2.93	0.12112	0.96537	0.98062	0.98988	0.99435	0.99641	0.99807
2.94	0.12146	0.96563	0.98078	0.98997	0.9944	0.99644	0.99809
2.95	0.1218	0.96589	0.98094	0.99006	0.99445	0.99648	0.99811
2.96	0.12214	0.96615	0.98109	0.99014	0.9945	0.99651	0.99812
2.97	0.12247	0.96641	0.98125	0.99023	0.99455	0.99654	0.99814
2.98	0.12281	0.96666	0.9814	0.99032	0.9946	0.99657	0.99816
2.99	0.12315	0.96692	0.98155	0.9904	0.99465	0.99661	0.99818
3	0.12348	0.96717	0.9817	0.99048	0.9947	0.99664	0.99819
3.01	0.12382	0.96741	0.98185	0.99057	0.99475	0.99667	0.99821
3.02	0.12416	0.96766	0.982	0.99065	0.9948	0.9967	0.99823
3.03	0.12449	0.96791	0.98214	0.99073	0.99485	0.99673	0.99825
3.04	0.12483	0.96815	0.98229	0.99081	0.99489	0.99676	0.99826
3.05	0.12516	0.96839	0.98243	0.99089	0.99494	0.99679	0.99828
3.06	0.1255	0.96863	0.98257	0.99097	0.99499	0.99682	0.9983
3.07	0.12584	0.96886	0.98271	0.99105	0.99503	0.99685	0.99831
3.08	0.12617	0.9691	0.98285	0.99113	0.99508	0.99688	0.99833
3.09	0.12651	0.96933	0.98299	0.99121	0.99512	0.99691	0.99835
3.1	0.12684	0.96956	0.98313	0.99128	0.99517	0.99694	0.99836
3.11	0.12718	0.96979	0.98327	0.99136	0.99521	0.99697	0.99838
3.12	0.12751	0.97002	0.9834	0.99143	0.99526	0.997	0.99839
3.13	0.12785	0.97025	0.98354	0.99151	0.9953	0.99703	0.99841
3.14	0.12818	0.97047	0.98367	0.99158	0.99534	0.99705	0.99842
3.15	0.12851	0.97069	0.9838	0.99166	0.99539	0.99708	0.99844
3.16	0.12885	0.97091	0.98393	0.99173	0.99543	0.99711	0.99845
3.17	0.12918	0.97113	0.98406	0.9918	0.99547	0.99714	0.99847
3.18	0.12952	0.97135	0.98419	0.99187	0.99551	0.99716	0.99848
3.19	0.12985	0.97156	0.98432	0.99195	0.99555	0.99719	0.9985
3.2	0.13018	0.97177	0.98445	0.99202	0.99559	0.99722	0.99851
3.21	0.13052	0.97199	0.98457	0.99209	0.99563	0.99724	0.99853
3.22	0.13085	0.9722	0.9847	0.99215	0.99567	0.99727	0.99854
3.23	0.13119	0.9724	0.98482	0.99222	0.99571	0.99729	0.99855
3.24	0.13152	0.97261	0.98494	0.99229	0.99575	0.99732	0.99857
3.25	0.13185	0.97282	0.98506	0.99236	0.99579	0.99735	0.99858
3.26	0.13218	0.97302	0.98518	0.99243	0.99583	0.99737	0.9986
3.27	0.13252	0.97322	0.9853	0.99249	0.99587	0.99739	0.99861
3.28	0.13285	0.97342	0.98542	0.99256	0.99591	0.99742	0.99862
3.29	0.13318	0.97362	0.98554	0.99262	0.99594	0.99744	0.99864
3.3	0.13352	0.97382	0.98566	0.99269	0.99598	0.99747	0.99865
3.31	0.13385	0.97401	0.98577	0.99275	0.99602	0.99749	0.99866
3.32	0.13418	0.9742	0.98589	0.99281	0.99605	0.99752	0.99868
3.33	0.13451	0.9744	0.986	0.99288	0.99609	0.99754	0.99869
3.34	0.13484	0.97459	0.98611	0.99294	0.99613	0.99756	0.9987
3.35	0.13518	0.97478	0.98623	0.993	0.99616	0.99758	0.99871
3.36	0.13551	0.97496	0.98634	0.99306	0.9962	0.99761	0.99873
3.37	0.13584	0.97515	0.98645	0.99312	0.99623	0.99763	0.99874
3.38	0.13617	0.97534	0.98656	0.99318	0.99627	0.99765	0.99875
3.39	0.1365	0.97552	0.98667	0.99324	0.9963	0.99767	0.99876
3.4	0.13683	0.9757	0.98677	0.9933	0.99633	0.9977	0.99877
3.41	0.13716	0.97588	0.98688	0.99336	0.99637	0.99772	0.99879
3.42	0.13749	0.97606	0.98699	0.99342	0.9964	0.99774	0.9988
3.43	0.13783	0.97624	0.98709	0.99348	0.99643	0.99776	0.99881
3.44	0.13816	0.97641	0.9872	0.99353	0.99647	0.99778	0.99882
3.45	0.13849	0.97659	0.9873	0.99359	0.9965	0.9978	0.99883
3.46	0.13882	0.97676	0.9874	0.99364	0.99653	0.99782	0.99884
3.47	0.13915	0.97694	0.9875	0.9937	0.99656	0.99784	0.99885
3.48	0.13948	0.97711	0.9876	0.99376	0.9966	0.99786	0.99887
3.49	0.13981	0.97728	0.9877	0.99381	0.99663	0.99788	0.99888
3.5	0.14014	0.97744	0.9878	0.99386	0.99666	0.9979	0.99889
3.51	0.14047	0.97761	0.9879	0.99392	0.99669	0.99792	0.9989
3.52	0.1408	0.97778	0.988	0.99397	0.99672	0.99794	0.99891
3.53	0.14113	0.97794	0.9881	0.99402	0.99675	0.99796	0.99892
3.54	0.14146	0.9781	0.98819	0.99408	0.99678	0.99798	0.99893
3.55	0.14178	0.97827	0.98829	0.99413	0.99681	0.998	0.99894
3.56	0.14211	0.97843	0.98838	0.99418	0.99684	0.99802	0.99895
3.57	0.14244	0.97859	0.98848	0.99423	0.99687	0.99804	0.99896
