t	y1.0	y6.5	y8.0	y9.8	y11.2	y14.0	y17.1
12.15	0.90678	0.99994	0.99997	0.99999	0.99999	1	1
12.16	0.90696	0.99994	0.99997	0.99999	0.99999	1	1
12.17	0.90713	0.99994	0.99997	0.99999	0.99999	1	1
12.18	0.90731	0.99994	0.99997	0.99999	0.99999	1	1
12.19	0.90749	0.99994	0.99997	0.99999	0.99999	1	1
12.2	0.90766	0.99994	0.99997	0.99999	0.99999	1	1
12.21	0.90783	0.99994	0.99997	0.99999	0.99999	1	1
12.22	0.90801	0.99994	0.99997	0.99999	0.99999	1	1
12.23	0.90818	0.99994	0.99997	0.99999	0.99999	1	1
12.24	0.90836	0.99994	0.99997	0.99999	0.99999	1	1
12.25	0.90853	0.99994	0.99997	0.99999	0.99999	1	1
12.26	0.9087	0.99994	0.99997	0.99999	0.99999	1	1
12.27	0.90888	0.99994	0.99997	0.99999	0.99999	1	1
12.28	0.90905	0.99994	0.99997	0.99999	0.99999	1	1
12.29	0.90922	0.99994	0.99997	0.99999	0.99999	1	1
12.3	0.90939	0.99994	0.99997	0.99999	0.99999	1	1
12.31	0.90956	0.99994	0.99997	0.99999	0.99999	1	1
12.32	0.90974	0.99994	0.99997	0.99999	0.99999	1	1
12.33	0.90991	0.99994	0.99997	0.99999	0.99999	1	1
12.34	0.91008	0.99994	0.99997	0.99999	0.99999	1	1
12.35	0.91025	0.99994	0.99998	0.99999	0.99999	1	1
12.36	0.91042	0.99994	0.99998	0.99999	0.99999	1	1
12.37	0.91059	0.99994	0.99998	0.99999	0.99999	1	1
12.38	0.91076	0.99995	0.99998	0.99999	0.99999	1	1
12.39	0.91093	0.99995	0.99998	0.99999	0.99999	1	1
12.4	0.91109	0.99995	0.99998	0.99999	0.99999	1	1
12.41	0.91126	0.99995	0.99998	0.99999	0.99999	1	1
12.42	0.91143	0.99995	0.99998	0.99999	0.99999	1	1
12.43	0.9116	0.99995	0.99998	0.99999	0.99999	1	1
12.44	0.91176	0.99995	0.99998	0.99999	0.99999	1	1
12.45	0.91193	0.99995	0.99998	0.99999	0.99999	1	1
12.46	0.9121	0.99995	0.99998	0.99999	0.99999	1	1
12.47	0.91227	0.99995	0.99998	0.99999	0.99999	1	1
12.48	0.91243	0.99995	0.99998	0.99999	0.99999	1	1
12.49	0.9126	0.99995	0.99998	0.99999	0.99999	1	1
12.5	0.91276	0.99995	0.99998	0.99999	0.99999	1	1
12.51	0.91293	0.99995	0.99998	0.99999	0.99999	1	1
12.52	0.91309	0.99995	0.99998	0.99999	0.99999	1	1
12.53	0.91326	0.99995	0.99998	0.99999	0.99999	1	1
12.54	0.91342	0.99995	0.99998	0.99999	0.99999	1	1
12.55	0.91358	0.99995	0.99998	0.99999	0.99999	1	1
12.56	0.91375	0.99995	0.99998	0.99999	0.99999	1	1
12.57	0.91391	0.99995	0.99998	0.99999	0.99999	1	1
12.58	0.91407	0.99995	0.99998	0.99999	0.99999	1	1
12.59	0.91424	0.99995	0.99998	0.99999	0.99999	1	1
12.6	0.9144	0.99995	0.99998	0.99999	0.99999	1	1
12.61	0.91456	0.99995	0.99998	0.99999	0.99999	1	1
12.62	0.91472	0.99995	0.99998	0.99999	0.99999	1	1
12.63	0.91488	0.99995	0.99998	0.99999	0.99999	1	1
12.64	0.91505	0.99995	0.99998	0.99999	0.99999	1	1
12.65	0.91521	0.99995	0.99998	0.99999	0.99999	1	1
12.66	0.91537	0.99996	0.99998	0.99999	0.99999	1	1
12.67	0.91553	0.99996	0.99998	0.99999	0.99999	1	1
12.68	0.91569	0.99996	0.99998	0.99999	0.99999	1	1
12.69	0.91585	0.99996	0.99998	0.99999	0.99999	1	1
12.7	0.91601	0.99996	0.99998	0.99999	0.99999	1	1
12.71	0.91617	0.99996	0.99998	0.99999	0.99999	1	1
12.72	0.91632	0.99996	0.99998	0.99999	0.99999	1	1
12.73	0.91648	0.99996	0.99998	0.99999	0.99999	1	1
12.74	0.91664	0.99996	0.99998	0.99999	0.99999	1	1
12.75	0.9168	0.99996	0.99998	0.99999	0.99999	1	1
12.76	0.91696	0.99996	0.99998	0.99999	0.99999	1	1
12.77	0.91711	0.99996	0.99998	0.99999	0.99999	1	1
12.78	0.91727	0.99996	0.99998	0.99999	0.99999	1	1
12.79	0.91743	0.99996	0.99998	0.99999	0.99999	1	1
12.8	0.91758	0.99996	0.99998	0.99999	0.99999	1	1
12.81	0.91774	0.99996	0.99998	0.99999	0.99999	1	1
12.82	0.91789	0.99996	0.99998	0.99999	0.99999	1	1
12.83	0.91805	0.99996	0.99998	0.99999	0.99999	1	1
12.84	0.9182	0.99996	0.99998	0.99999	0.99999	1	1
12.85	0.91836	0.99996	0.99998	0.99999	0.99999	1	1
12.86	0.91851	0.99996	0.99998	0.99999	0.99999	1	1
12.87	0.91867	0.99996	0.99998	0.99999	0.99999	1	1
12.88	0.91882	0.99996	0.99998	0.99999	0.99999	1	1
12.89	0.91898	0.99996	0.99998	0.99999	1	1	1
12.9	0.91913	0.99996	0.99998	0.99999	1	1	1
12.91	0.91928	0.99996	0.99998	0.99999	1	1	1
12.92	0.91944	0.99996	0.99998	0.99999	1	1	1
12.93	0.91959	0.99996	0.99998	0.99999	1	1	1
12.94	0.91974	0.99996	0.99998	0.99999	1	1	1
12.95	0.91989	0.99996	0.99998	0.99999	1	1	1
12.96	0.92004	0.99996	0.99998	0.99999	1	1	1
12.97	0.92019	0.99996	0.99998	0.99999	1	1	1
12.98	0.92035	0.99996	0.99998	0.99999	1	1	1
12.99	0.9205	0.99996	0.99998	0.99999	1	1	1
13	0.92065	0.99996	0.99998	0.99999	1	1	1
13.01	0.9208	0.99996	0.99998	0.99999	1	1	1
13.02	0.92095	0.99997	0.99999	0.99999	1	1	1
13.03	0.9211	0.99997	0.99999	0.99999	1	1	1
13.04	0.92125	0.99997	0.99999	0.99999	1	1	1
13.05	0.9214	0.99997	0.99999	0.99999	1	1	1
13.06	0.92154	0.99997	0.99999	0.99999	1	1	1
13.07	0.92169	0.99997	0.99999	0.99999	1	1	1
13.08	0.92184	0.99997	0.99999	0.99999	1	1	1
13.09	0.92199	0.99997	0.99999	0.99999	1	1	1
13.1	0.92214	0.99997	0.99999	0.99999	1	1	1
13.11	0.92228	0.99997	0.99999	0.99999	1	1	1
13.12	0.92243	0.99997	0.99999	0.99999	1	1	1
13.13	0.92258	0.99997	0.99999	0.99999	1	1	1
13.14	0.92272	0.99997	0.99999	0.99999	1	1	1
13.15	0.92287	0.99997	0.99999	0.99999	1	1	1
13.16	0.92302	0.99997	0.99999	0.99999	1	1	1
13.17	0.92316	0.99997	0.99999	0.99999	1	1	1
13.18	0.92331	0.99997	0.99999	0.99999	1	1	1
13.19	0.92345	0.99997	0.99999	0.99999	1	1	1
13.2	0.9236	0.99997	0.99999	0.99999	1	1	1
13.21	0.92374	0.99997	0.99999	0.99999	1	1	1
13.22	0.92389	0.99997	0.99999	0.99999	1	1	1
13.23	0.92403	0.99997	0.99999	0.99999	1	1	1
13.24	0.92417	0.99997	0.99999	0.99999	1	1	1
13.25	0.92432	0.99997	0.99999	0.99999	1	1	1
13.26	0.92446	0.99997	0.99999	0.99999	1	1	1
13.27	0.9246	0.99997	0.99999	0.99999	1	1	1
13.28	0.92475	0.99997	0.99999	0.99999	1	1	1
13.29	0.92489	0.99997	0.99999	0.99999	1	1	1
13.3	0.92503	0.99997	0.99999	0.99999	1	1	1
13.31	0.92517	0.99997	0.99999	0.99999	1	1	1
13.32	0.92532	0.99997	0.99999	0.99999	1	1	1
13.33	0.92546	0.99997	0.99999	0.99999	1	1	1
13.34	0.9256	0.99997	0.99999	0.99999	1	1	1
13.35	0.92574	0.99997	0.99999	0.99999	1	1	1
13.36	0.92588	0.99997	0.99999	0.99999	1	1	1
13.37	0.92602	0.99997	0.99999	0.99999	1	1	1
13.38	0.92616	0.99997	0.99999	0.99999	1	1	1
13.39	0.9263	0.99997	0.99999	0.99999	1	1	1
13.4	0.92644	0.99997	0.99999	0.99999	1	1	1
13.41	0.92658	0.99997	0.99999	0.99999	1	1	1
13.42	0.92672	0.99997	0.99999	0.99999	1	1	1
13.43	0.92686	0.99997	0.99999	0.99999	1	1	1
13.44	0.92699	0.99997	0.99999	0.99999	1	1	1
13.45	0.92713	0.99997	0.99999	1	1	1	1
13.46	0.92727	0.99997	0.99999	1	1	1	1
13.47	0.92741	0.99997	0.99999	1	1	1	1
13.48	0.92755	0.99997	0.99999	1	1	1	1
13.49	0.92768	0.99998	0.99999	1	1	1	1
13.5	0.92782	0.99998	0.99999	1	1	1	1
13.51	0.92796	0.99998	0.99999	1	1	1	1
13.52	0.92809	0.99998	0.99999	1	1	1	1
13.53	0.92823	0.99998	0.99999	1	1	1	1
13.54	0.92836	0.99998	0.99999	1	1	1	1
13.55	0.9285	0.99998	0.99999	1	1	1	1
13.56	0.92864	0.99998	0.99999	1	1	1	1
13.57	0.92877	0.99998	0.99999	1	1	1	1
13.58	0.92891	0.99998	0.99999	1	1	1	1
13.59	0.92904	0.99998	0.99999	1	1	1	1
13.6	0.92917	0.99998	0.99999	1	1	1	1
13.61	0.92931	0.99998	0.99999	1	1	1	1
13.62	0.92944	0.99998	0.99999	1	1	1	1
13.63	0.92958	0.99998	0.99999	1	1	1	1
13.64	0.92971	0.99998	0.99999	1	1	1	1
13.65	0.92984	0.99998	0.99999	1	1	1	1
13.66	0.92997	0.99998	0.99999	1	1	1	1
13.67	0.93011	0.99998	0.99999	1	1	1	1
13.68	0.93024	0.99998	0.99999	1	1	1	1
13.69	0.93037	0.99998	0.99999	1	1	1	1
13.7	0.9305	0.99998	0.99999	1	1	1	1
13.71	0.93063	0.99998	0.99999	1	1	1	1
13.72	0.93077	0.99998	0.99999	1	1	1	1
13.73	0.9309	0.99998	0.99999	1	1	1	1
13.74	0.93103	0.99998	0.99999	1	1	1	1
13.75	0.93116	0.99998	0.99999	1	1	1	1
13.76	0.93129	0.99998	0.99999	1	1	1	1
13.77	0.93142	0.99998	0.99999	1	1	1	1
13.78	0.93155	0.99998	0.99999	1	1	1	1
13.79	0.93168	0.99998	0.99999	1	1	1	1
13.8	0.93181	0.99998	0.99999	1	1	1	1
13.81	0.93194	0.99998	0.99999	1	1	1	1
13.82	0.93207	0.99998	0.99999	1	1	1	1
13.83	0.93219	0.99998	0.99999	1	1	1	1
13.84	0.93232	0.99998	0.99999	1	1	1	1
13.85	0.93245	0.99998	0.99999	1	1	1	1
13.86	0.93258	0.99998	0.99999	1	1	1	1
13.87	0.93271	0.99998	0.99999	1	1	1	1
13.88	0.93283	0.99998	0.99999	1	1	1	1
13.89	0.93296	0.99998	0.99999	1	1	1	1
13.9	0.93309	0.99998	0.99999	1	1	1	1
13.91	0.93321	0.99998	0.99999	1	1	1	1
13.92	0.93334	0.99998	0.99999	1	1	1	1
13.93	0.93347	0.99998	0.99999	1	1	1	1
13.94	0.93359	0.99998	0.99999	1	1	1	1
13.95	0.93372	0.99998	0.99999	1	1	1	1
13.96	0.93384	0.99998	0.99999	1	1	1	1
13.97	0.93397	0.99998	0.99999	1	1	1	1
13.98	0.93409	0.99998	0.99999	1	1	1	1
13.99	0.93422	0.99998	0.99999	1	1	1	1
14	0.93434	0.99998	0.99999	1	1	1	1
14.01	0.93447	0.99998	0.99999	1	1	1	1
14.02	0.93459	0.99998	0.99999	1	1	1	1
14.03	0.93472	0.99998	0.99999	1	1	1	1
14.04	0.93484	0.99998	0.99999	1	1	1	1
14.05	0.93496	0.99998	0.99999	1	1	1	1
14.06	0.93509	0.99998	0.99999	1	1	1	1
14.07	0.93521	0.99998	0.99999	1	1	1	1
14.08	0.93533	0.99998	0.99999	1	1	1	1
14.09	0.93545	0.99998	0.99999	1	1	1	1
14.1	0.93558	0.99998	0.99999	1	1	1	1
14.11	0.9357	0.99998	0.99999	1	1	1	1
14.12	0.93582	0.99998	0.99999	1	1	1	1
14.13	0.93594	0.99998	0.99999	1	1	1	1
14.14	0.93606	0.99998	0.99999	1	1	1	1
14.15	0.93618	0.99998	0.99999	1	1	1	1
14.16	0.9363	0.99998	0.99999	1	1	1	1
14.17	0.93642	0.99998	0.99999	1	1	1	1
14.18	0.93654	0.99998	0.99999	1	1	1	1
14.19	0.93666	0.99998	0.99999	1	1	1	1
14.2	0.93678	0.99998	0.99999	1	1	1	1
14.21	0.9369	0.99999	0.99999	1	1	1	1
14.22	0.93702	0.99999	0.99999	1	1	1	1
14.23	0.93714	0.99999	0.99999	1	1	1	1
14.24	0.93726	0.99999	0.99999	1	1	1	1
14.25	0.93738	0.99999	0.99999	1	1	1	1
14.26	0.9375	0.99999	0.99999	1	1	1	1
14.27	0.93762	0.99999	0.99999	1	1	1	1
14.28	0.93774	0.99999	0.99999	1	1	1	1
14.29	0.93785	0.99999	0.99999	1	1	1	1
14.3	0.93797	0.99999	0.99999	1	1	1	1
14.31	0.93809	0.99999	0.99999	1	1	1	1
14.32	0.93821	0.99999	0.99999	1	1	1	1
14.33	0.93832	0.99999	0.99999	1	1	1	1
14.34	0.93844	0.99999	0.99999	1	1	1	1
14.35	0.93856	0.99999	0.99999	1	1	1	1
14.36	0.93867	0.99999	0.99999	1	1	1	1
14.37	0.93879	0.99999	0.99999	1	1	1	1
14.38	0.9389	0.99999	0.99999	1	1	1	1
14.39	0.93902	0.99999	0.99999	1	1	1	1
14.4	0.93914	0.99999	0.99999	1	1	1	1
14.41	0.93925	0.99999	0.99999	1	1	1	1
14.42	0.93937	0.99999	0.99999	1	1	1	1
14.43	0.93948	0.99999	0.99999	1	1	1	1
14.44	0.93959	0.99999	0.99999	1	1	1	1
14.45	0.93971	0.99999	0.99999	1	1	1	1
14.46	0.93982	0.99999	0.99999	1	1	1	1
14.47	0.93994	0.99999	1	1	1	1	1
14.48	0.94005	0.99999	1	1	1	1	1
14.49	0.94016	0.99999	1	1	1	1	1
14.5	0.94028	0.99999	1	1	1	1	1
14.51	0.94039	0.99999	1	1	1	1	1
14.52	0.9405	0.99999	1	1	1	1	1
14.53	0.94062	0.99999	1	1	1	1	1
14.54	0.94073	0.99999	1	1	1	1	1
14.55	0.94084	0.99999	1	1	1	1	1
14.56	0.94095	0.99999	1	1	1	1	1
14.57	0.94106	0.99999	1	1	1	1	1
14.58	0.94118	0.99999	1	1	1	1	1
14.59	0.94129	0.99999	1	1	1	1	1
14.6	0.9414	0.99999	1	1	1	1	1
14.61	0.94151	0.99999	1	1	1	1	1
14.62	0.94162	0.99999	1	1	1	1	1
14.63	0.94173	0.99999	1	1	1	1	1
14.64	0.94184	0.99999	1	1	1	1	1
14.65	0.94195	0.99999	1	1	1	1	1
14.66	0.94206	0.99999	1	1	1	1	1
14.67	0.94217	0.99999	1	1	1	1	1
14.68	0.94228	0.99999	1	1	1	1	1
14.69	0.94239	0.99999	1	1	1	1	1
14.7	0.9425	0.99999	1	1	1	1	1
14.71	0.94261	0.99999	1	1	1	1	1
14.72	0.94272	0.99999	1	1	1	1	1
14.73	0.94282	0.99999	1	1	1	1	1
14.74	0.94293	0.99999	1	1	1	1	1
14.75	0.94304	0.99999	1	1	1	1	1
14.76	0.94315	0.99999	1	1	1	1	1
14.77	0.94326	0.99999	1	1	1	1	1
14.78	0.94336	0.99999	1	1	1	1	1
14.79	0.94347	0.99999	1	1	1	1	1
14.8	0.94358	0.99999	1	1	1	1	1
14.81	0.94368	0.99999	1	1	1	1	1
14.82	0.94379	0.99999	1	1	1	1	1
14.83	0.9439	0.99999	1	1	1	1	1
14.84	0.944	0.99999	1	1	1	1	1
14.85	0.94411	0.99999	1	1	1	1	1
14.86	0.94422	0.99999	1	1	1	1	1
14.87	0.94432	0.99999	1	1	1	1	1
14.88	0.94443	0.99999	1	1	1	1	1
14.89	0.94453	0.99999	1	1	1	1	1
14.9	0.94464	0.99999	1	1	1	1	1
14.91	0.94474	0.99999	1	1	1	1	1
14.92	0.94485	0.99999	1	1	1	1	1
14.93	0.94495	0.99999	1	1	1	1	1
14.94	0.94505	0.99999	1	1	1	1	1
14.95	0.94516	0.99999	1	1	1	1	1
14.96	0.94526	0.99999	1	1	1	1	1
14.97	0.94537	0.99999	1	1	1	1	1
14.98	0.94547	0.99999	1	1	1	1	1
14.99	0.94557	0.99999	1	1	1	1	1
15	0.94568	0.99999	1	1	1	1	1
15.01	0.94578	0.99999	1	1	1	1	1
15.02	0.94588	0.99999	1	1	1	1	1
15.03	0.94598	0.99999	1	1	1	1	1
15.04	0.94609	0.99999	1	1	1	1	1
15.05	0.94619	0.99999	1	1	1	1	1
15.06	0.94629	0.99999	1	1	1	1	1
15.07	0.94639	0.99999	1	1	1	1	1
15.08	0.94649	0.99999	1	1	1	1	1
15.09	0.94659	0.99999	1	1	1	1	1
15.1	0.9467	0.99999	1	1	1	1	1
15.11	0.9468	0.99999	1	1	1	1	1
15.12	0.9469	0.99999	1	1	1	1	1
15.13	0.947	0.99999	1	1	1	1	1
15.14	0.9471	0.99999	1	1	1	1	1
15.15	0.9472	0.99999	1	1	1	1	1
15.16	0.9473	0.99999	1	1	1	1	1
15.17	0.9474	0.99999	1	1	1	1	1
15.18	0.9475	0.99999	1	1	1	1	1
15.19	0.9476	0.99999	1	1	1	1	1
15.2	0.9477	0.99999	1	1	1	1	1
15.21	0.94779	0.99999	1	1	1	1	1
15.22	0.94789	0.99999	1	1	1	1	1
15.23	0.94799	0.99999	1	1	1	1	1
15.24	0.94809	0.99999	1	1	1	1	1
15.25	0.94819	0.99999	1	1	1	1	1
15.26	0.94829	0.99999	1	1	1	1	1
15.27	0.94838	0.99999	1	1	1	1	1
15.28	0.94848	0.99999	1	1	1	1	1
15.29	0.94858	0.99999	1	1	1	1	1
15.3	0.94868	0.99999	1	1	1	1	1
15.31	0.94877	0.99999	1	1	1	1	1
15.32	0.94887	0.99999	1	1	1	1	1
15.33	0.94897	0.99999	1	1	1	1	1
15.34	0.94906	0.99999	1	1	1	1	1
15.35	0.94916	0.99999	1	1	1	1	1
15.36	0.94926	0.99999	1	1	1	1	1
15.37	0.94935	0.99999	1	1	1	1	1
15.38	0.94945	0.99999	1	1	1	1	1
15.39	0.94954	0.99999	1	1	1	1	1
15.4	0.94964	0.99999	1	1	1	1	1
15.41	0.94974	0.99999	1	1	1	1	1
15.42	0.94983	0.99999	1	1	1	1	1
15.43	0.94993	0.99999	1	1	1	1	1
15.44	0.95002	0.99999	1	1	1	1	1
15.45	0.95012	0.99999	1	1	1	1	1
15.46	0.95021	0.99999	1	1	1	1	1
15.47	0.9503	0.99999	1	1	1	1	1
15.48	0.9504	0.99999	1	1	1	1	1
15.49	0.95049	0.99999	1	1	1	1	1
15.5	0.95059	0.99999	1	1	1	1	1
15.51	0.95068	0.99999	1	1	1	1	1
15.52	0.95077	0.99999	1	1	1	1	1
15.53	0.95087	0.99999	1	1	1	1	1
15.54	0.95096	0.99999	1	1	1	1	1
15.55	0.95105	0.99999	1	1	1	1	1
15.56	0.95114	0.99999	1	1	1	1	1
15.57	0.95124	0.99999	1	1	1	1	1
15.58	0.95133	0.99999	1	1	1	1	1
15.59	0.95142	0.99999	1	1	1	1	1
15.6	0.95151	0.99999	1	1	1	1	1
15.61	0.9516	0.99999	1	1	1	1	1
15.62	0.9517	0.99999	1	1	1	1	1
15.63	0.95179	0.99999	1	1	1	1	1
15.64	0.95188	0.99999	1	1	1	1	1
15.65	0.95197	0.99999	1	1	1	1	1
15.66	0.95206	0.99999	1	1	1	1	1
15.67	0.95215	0.99999	1	1	1	1	1
15.68	0.95224	0.99999	1	1	1	1	1
15.69	0.95233	0.99999	1	1	1	1	1
15.7	0.95242	0.99999	1	1	1	1	1
15.71	0.95251	0.99999	1	1	1	1	1
15.72	0.9526	0.99999	1	1	1	1	1
15.73	0.95269	0.99999	1	1	1	1	1
15.74	0.95278	0.99999	1	1	1	1	1
15.75	0.95287	0.99999	1	1	1	1	1
15.76	0.95296	1	1	1	1	1	1
15.77	0.95305	1	1	1	1	1	1
15.78	0.95314	1	1	1	1	1	1
15.79	0.95323	1	1	1	1	1	1
15.8	0.95332	1	1	1	1	1	1
15.81	0.9534	1	1	1	1	1	1
15.82	0.95349	1	1	1	1	1	1
15.83	0.95358	1	1	1	1	1	1
15.84	0.95367	1	1	1	1	1	1
15.85	0.95376	1	1	1	1	1	1
15.86	0.95384	1	1	1	1	1	1
15.87	0.95393	1	1	1	1	1	1
15.88	0.95402	1	1	1	1	1	1
15.89	0.95411	1	1	1	1	1	1
15.9	0.95419	1	1	1	1	1	1
15.91	0.95428	1	1	1	1	1	1
15.92	0.95437	1	1	1	1	1	1
15.93	0.95445	1	1	1	1	1	1
15.94	0.95454	1	1	1	1	1	1
15.95	0.95462	1	1	1	1	1	1
15.96	0.95471	1	1	1	1	1	1
15.97	0.9548	1	1	1	1	1	1
15.98	0.95488	1	1	1	1	1	1
15.99	0.95497	1	1	1	1	1	1
16	0.95505	1	1	1	1	1	1
16.01	0.95514	1	1	1	1	1	1
16.02	0.95522	1	1	1	1	1	1
16.03	0.95531	1	1	1	1	1	1
16.04	0.95539	1	1	1	1	1	1
16.05	0.95548	1	1	1	1	1	1
16.06	0.95556	1	1	1	1	1	1
16.07	0.95564	1	1	1	1	1	1
16.08	0.95573	1	1	1	1	1	1
16.09	0.95581	1	1	1	1	1	1
16.1	0.9559	1	1	1	1	1	1
16.11	0.95598	1	1	1	1	1	1
16.12	0.95606	1	1	1	1	1	1
16.13	0.95615	1	1	1	1	1	1
16.14	0.95623	1	1	1	1	1	1
16.15	0.95631	1	1	1	1	1	1
16.16	0.95639	1	1	1	1	1	1
16.17	0.95648	1	1	1	1	1	1
16.18	0.95656	1	1	1	1	1	1
16.19	0.95664	1	1	1	1	1	1
16.2	0.95672	1	1	1	1	1	1
16.21	0.95681	1	1	1	1	1	1
16.22	0.95689	1	1	1	1	1	1
16.23	0.95697	1	1	1	1	1	1
16.24	0.95705	1	1	1	1	1	1
16.25	0.95713	1	1	1	1	1	1
16.26	0.95721	1	1	1	1	1	1
16.27	0.95729	1	1	1	1	1	1
16.28	0.95737	1	1	1	1	1	1
16.29	0.95745	1	1	1	1	1	1
16.3	0.95754	1	1	1	1	1	1
16.31	0.95762	1	1	1	1	1	1
16.32	0.9577	1	1	1	1	1	1
16.33	0.95778	1	1	1	1	1	1
16.34	0.95786	1	1	1	1	1	1
16.35	0.95794	1	1	1	1	1	1
16.36	0.95802	1	1	1	1	1	1
16.37	0.95809	1	1	1	1	1	1
16.38	0.95817	1	1	1	1	1	1
16.39	0.95825	1	1	1	1	1	1
16.4	0.95833	1	1	1	1	1	1
16.41	0.95841	1	1	1	1	1	1
16.42	0.95849	1	1	1	1	1	1
16.43	0.95857	1	1	1	1	1	1
16.44	0.95865	1	1	1	1	1	1
16.45	0.95873	1	1	1	1	1	1
16.46	0.9588	1	1	1	1	1	1
16.47	0.95888	1	1	1	1	1	1
16.48	0.95896	1	1	1	1	1	1
16.49	0.95904	1	1	1	1	1	1
16.5	0.95911	1	1	1	1	1	1
16.51	0.95919	1	1	1	1	1	1
16.52	0.95927	1	1	1	1	1	1
16.53	0.95935	1	1	1	1	1	1
16.54	0.95942	1	1	1	1	1	1
16.55	0.9595	1	1	1	1	1	1
16.56	0.95958	1	1	1	1	1	1
16.57	0.95965	1	1	1	1	1	1
16.58	0.95973	1	1	1	1	1	1
16.59	0.95981	1	1	1	1	1	1
16.6	0.95988	1	1	1	1	1	1
16.61	0.95996	1	1	1	1	1	1
16.62	0.96003	1	1	1	1	1	1
16.63	0.96011	1	1	1	1	1	1
16.64	0.96018	1	1	1	1	1	1
16.65	0.96026	1	1	1	1	1	1
16.66	0.96034	1	1	1	1	1	1
16.67	0.96041	1	1	1	1	1	1
16.68	0.96049	1	1	1	1	1	1
16.69	0.96056	1	1	1	1	1	1
16.7	0.96063	1	1	1	1	1	1
16.71	0.96071	1	1	1	1	1	1
16.72	0.96078	1	1	1	1	1	1
16.73	0.96086	1	1	1	1	1	1
16.74	0.96093	1	1	1	1	1	1
16.75	0.96101	1	1	1	1	1	1
16.76	0.96108	1	1	1	1	1	1
16.77	0.96115	1	1	1	1	1	1
16.78	0.96123	1	1	1	1	1	1
16.79	0.9613	1	1	1	1	1	1
16.8	0.96137	1	1	1	1	1	1
16.81	0.96145	1	1	1	1	1	1
16.82	0.96152	1	1	1	1	1	1
16.83	0.96159	1	1	1	1	1	1
16.84	0.96167	1	1	1	1	1	1
16.85	0.96174	1	1	1	1	1	1
16.86	0.96181	1	1	1	1	1	1
16.87	0.96188	1	1	1	1	1	1
16.88	0.96195	1	1	1	1	1	1
16.89	0.96203	1	1	1	1	1	1
16.9	0.9621	1	1	1	1	1	1
16.91	0.96217	1	1	1	1	1	1
16.92	0.96224	1	1	1	1	1	1
16.93	0.96231	1	1	1	1	1	1
16.94	0.96238	1	1	1	1	1	1
16.95	0.96246	1	1	1	1	1	1
16.96	0.96253	1	1	1	1	1	1
16.97	0.9626	1	1	1	1	1	1
16.98	0.96267	1	1	1	1	1	1
16.99	0.96274	1	1	1	1	1	1
17	0.96281	1	1	1	1	1	1
17.01	0.96288	1	1	1	1	1	1
17.02	0.96295	1	1	1	1	1	1
17.03	0.96302	1	1	1	1	1	1
17.04	0.96309	1	1	1	1	1	1
17.05	0.96316	1	1	1	1	1	1
17.06	0.96323	1	1	1	1	1	1
17.07	0.9633	1	1	1	1	1	1
17.08	0.96337	1	1	1	1	1	1
17.09	0.96344	1	1	1	1	1	1
17.1	0.96351	1	1	1	1	1	1
17.11	0.96358	1	1	1	1	1	1
17.12	0.96365	1	1	1	1	1	1
17.13	0.96371	1	1	1	1	1	1
17.14	0.96378	1	1	1	1	1	1
17.15	0.96385	1	1	1	1	1	1
17.16	0.96392	1	1	1	1	1	1
17.17	0.96399	1	1	1	1	1	1
17.18	0.96406	1	1	1	1	1	1
17.19	0.96412	1	1	1	1	1	1
17.2	0.96419	1	1	1	1	1	1
17.21	0.96426	1	1	1	1	1	1
17.22	0.96433	1	1	1	1	1	1
17.23	0.9644	1	1	1	1	1	1
17.24	0.96446	1	1	1	1	1	1
17.25	0.96453	1	1	1	1	1	1
17.26	0.9646	1	1	1	1	1	1
17.27	0.96466	1	1	1	1	1	1
17.28	0.96473	1	1	1	1	1	1
17.29	0.9648	1	1	1	1	1	1
17.3	0.96486	1	1	1	1	1	1
17.31	0.96493	1	1	1	1	1	1
17.32	0.965	1	1	1	1	1	1
17.33	0.96506	1	1	1	1	1	1
17.34	0.96513	1	1	1	1	1	1
17.35	0.9652	1	1	1	1	1	1
17.36	0.96526	1	1	1	1	1	1
17.37	0.96533	1	1	1	1	1	1
17.38	0.96539	1	1	1	1	1	1
17.39	0.96546	1	1	1	1	1	1
17.4	0.96552	1	1	1	1	1	1
17.41	0.96559	1	1	1	1	1	1
17.42	0.96565	1	1	1	1	1	1
17.43	0.96572	1	1	1	1	1	1
17.44	0.96578	1	1	1	1	1	1
17.45	0.96585	1	1	1	1	1	1
17.46	0.96591	1	1	1	1	1	1
17.47	0.96598	1	1	1	1	1	1
17.48	0.96604	1	1	1	1	1	1
17.49	0.96611	1	1	1	1	1	1
17.5	0.96617	1	1	1	1	1	1
17.51	0.96624	1	1	1	1	1	1
17.52	0.9663	1	1	1	1	1	1
17.53	0.96636	1	1	1	1	1	1
17.54	0.96643	1	1	1	1	1	1
17.55	0.96649	1	1	1	1	1	1
17.56	0.96655	1	1	1	1	1	1
17.57	0.96662	1	1	1	1	1	1
17.58	0.96668	1	1	1	1	1	1
17.59	0.96674	1	1	1	1	1	1
17.6	0.96681	1	1	1	1	1	1
17.61	0.96687	1	1	1	1	1	1
17.62	0.96693	1	1	1	1	1	1
17.63	0.96699	1	1	1	1	1	1
17.64	0.96706	1	1	1	1	1	1
17.65	0.96712	1	1	1	1	1	1
